id,review,aspect,sentiment
211,"i reviewed a lot of tablets before i bought this one. it is the first one i have ever purchased. i am no tech geek and it was pretty easy to figure out how to use it. i mostly bought it for and use it for: reading e-mail, facebook, and browsing the internet. i really like it and use it more than my laptop. but, if i need to do anything detailed, i use my laptop. overall it's a great tablet for a beginner, and you can't beat the price.",usability,positive
189,"we bought the echo show to get the hyped benefits of alexa, and home automation. after using for a week, we decided to return the echo show. alexa just isn't ready for prime time. 90% of the time we got the ""i can't answer that"" response to questions. it's a waste of money for us. say ""alexa, say good bye!""",performance,negative
19,love the new video version ! easy to setup and great to use!,usability,positive
98,still figuring out what all i can do with it but the echo was extremely easy to hook up. the instructions that came with it made everything very clear. the speaker doesnt get room filling loud if you want to play music but thankfully it has an audio out jack so i just hooked it up to some speakers.,sound,positive
109,"i was a little hesitant to spend the money to get this but i am so glad i did! alexa always answers when i say the commands and i have noticed it is probably 95% right with any command that i have given. love the fact that i can see things on the screen. some of my news briefings have a picture/video so that's nice too. we also love the video call option. planning on getting one for my grandma who is not as technologically advanced, and could just sit at a table and talk with the grandkids. worth every penny.",overall,positive
313,this kids fire tablet is perfect for our 5 year old granddaughter. we downloaded some free and purchase kids apps. it give us a break as she's not always asking for our tablet. and we know the content on it is safe.,overall,positive
356,the kids will have a lot of fun time with games and learning,overall,neutral
104,got this for my dad for christmas. he likes that the speakers sound better. he also enjoys being able to make video calls with it.,sound,positive
590,i purchased this as a gift for my mother. her first tablet and she loves it. easy for her to navigate.,usability,positive
256,great tablet for my 3 yr old. love the profile options and parental controls!,overall,positive
375,my daughter just loved this kindle fire. she said it was the perfect gift that she could receive.,overall,positive
370,i would recommend this product. it works great and ver compact.,overall,positive
215,"this 8"" tablet is much better than the older 7"" tablet. it is faster and have a camera. great improvement over the older version.",performance,positive
738,has all the functionality a child needs with easy parental controls. like the child profile with only approved content.,usability,positive
24,"love the echo show so much! easy to use, connects to your mobil phone to easily call people!",usability,positive
4,i own a dot and a first gen echo and the sound from the show is way better than both of my other echoes. the video functions are nice but it is a pain to get it to play videos from my amazon library. my family enjoys the calendar info and the news briefings that rotate on the screen.,overall,positive
156,i never owned a kindle before. this was easy to setup and get going.it also looks really good. the text is super easy to read even at smaller fonts. i also really like the buttons on the side that turn the pages because it is a lot easier to flip pages compared to tapping the screen.,usability,positive
632,wanted a tablet that would fit in my purse. very easy to use. would buy again.,usability,positive
643,"love my kindle fire, takes awesome pictures and its convenient for on the go.",camera,positive
92,"it can stream music really well and not just from amazon.i was expecting it to be smart like watson, but it is more like an blank stare. amazon should look into predicting questions like during 2017 superbowl play offs. alexa was unable to display or update the play off brackets. it understands my voice really well, were most telephone automated assistants rarely get what i am saying. it want pair to my portable bluetooth speaker. it will pair to my cell phone, but only to receive music from it.the audio quality is varies with amplitude. with low amplitudes alexa has booming sound making it hard to understand from across the room, but an amplitude setting of about 50% the audio becomes clear and understandable. i really like playing games like jeopardy with alexa. no climbing through the closet to find a box anymore, and when you do find it box half the pieces are missing.",sound,positive
51,the fire tablets are by far the best value on the market. they are parent friendly with the parental controls and kid friendly with he ease of use.,overall,positive
503,very easy to set up.changed how i do a lot of things.,usability,positive
674,"bought as a gift for my wife, she loves it and the screen is very handy for recipes and such.",screen,positive
289,best and most affordable option of all the kindle devices available.,overall,positive
268,"i like being able to turn on lights, music and the thermostat in our home!",overall,neutral
367,"it freezes a lot. lots of problems getting games to cooperate. but overall, my son loves it.",performance,positive
459,no suprises here. i have owned the 7th generation kindle before and the 8th generation came as a lighter and better upgrade to the version. great functionality and awesome reading experience.,overall,positive
714,no instructions on adding the memory card and how to move things to the card vs on internally.,usability,neutral
102,not a very responsive program. very limited information program. not user friendly.,performance,negative
506,this is a great tablet at a really great price. the best part is if you happen to break it just buy a new one,price,positive
382,just what she needed to keep her interested in short games & letters,overall,positive
318,my child loves her tablet and i love it. it keeps her busy with learning games and books,overall,positive
671,"the kindle fire is a wonderful, small device to use for a multitude of tasks. we use it mostly as an ereader and has been so simple to use. so happy we chose this one. it is lightweight and convenient to take with you.",usability,positive
49,light to carry and good picture quality. this was purchased for a hearing impaired person to download video in american sign language . this product was easy to maneuver for someone that was not use to a tablet.,usability,positive
650,"great tablet for the price, it was a christmas present and so far so good!",price,positive
678,"excellent gift, ok sound, great portability, would buy again",sound,positive
547,"i have really enjoyed learning about the product and its many uses. i thought initially music, but now to get weather updates, news, receipies, sports scores, and ordering kitchen supplies.",usability,positive
572,bought for my kids and they love them!! they love the camera!,camera,positive
579,"i love my kindle! i'm back to reading so much more often as i always have several books with me at all times! at first it surprised me that this version doesn't have a back light and you need a light to read, but i actually like it now as i don't get the eye strain like i do when using my phone.",usability,positive
388,it a great tablet for children. but it doesnt work with google apps.,overall,positive
698,"works great with good storage but, lacks online browsing speed.",performance,positive
465,can use many differents apps from the echo show. awesome product!,usability,positive
386,this product works great. i really enjoy having alexa follow commands,overall,positive
53,"i bought for the wife for a christmas present to replace her old barnes and noble nook . she loves it , its lighter,faster and has a lot of newer apps on it . great cheap reader.",performance,positive
317,added another echo to the family. this one came with a free philips hue bulb on black friday which was great,overall,positive
437,the show works great with my other products. love it,overall,positive
61,so easy to use super clear can't. beat the price all around great buy,overall,positive
560,"hard to use, lots of ads, and randomly closes apps",usability,negative
420,i had 3 dots and decided to get the echo plus. great product so far. controls my hue lights. grandkids love asking it questions.,overall,positive
177,"got this tablet to replace the one that had the screen cracked, cheaper than getting the screen replaced",price,positive
347,"i love my echo show, elexa is so helpfull she answers just about every question i have",overall,positive
570,"from her jokes, rapping and everyday new fact alexa is awesome. its super easy to pull out your phone to check the weather but i honestly never did and would always be surprised when i walked outside with whatever it is that day. but every morning i ask alexa whats the weather and she gives me an in depth review for that day and the rest of the week. there are tons of skills for alexa most useful some random. but shes a must try. also plus about the echo plus is if you want to start a smart home you dont need a hub like the other echo pieces. you can just buy some compatible smart bulbs.",usability,positive
475,"got this for my mother who's eye site has been failing to the point of not being able to dial the phone or write down appointments. she can now video chat with members of the family. send emails, check her appointments, place phone calls just by requesting it. it has helped her so much.",overall,neutral
69,"this is my third echo, and the video screen is a nice addition. i'd like to give it 4.5 stars, but not an option. the only thing that's is not as good as my previous ones is that i feel the microphone does not understand me as well. also, at this point the screen has a lot of potential but not much is implemented yet. (e.g. watch cable tv over internet).",screen,positive
683,i the awesome i use it at work at lot its loud enough to enjoy any where,usability,positive
80,"searched around for the perfect tablet for my 3 year old. after testing tablets in stores and reading reviews online the kids fire stood out. the 2 year warranty and free year access to kids content is amazing. the soft foam case provides coverage for drops, the battery life is good for a few hours of play time and the charge time is quick after. for the money this tablet cannot be beat , only minor issue ive noticed is having connection issue with networks at times but this is can be fixed by disconcerting and reconnecting to network. overall this is a best buy for the money, tablet can also be used for adults when you exit the free time app.",overall,positive
377,i thought that this tablet was junk but it has surpassed my expectations,overall,positive
167,i've had other kindles and when my current ones storage became low i knew i wanted to purchase another one. it can be used for a variety of uses.,performance,neutral
110,"this kindle is so overloaded with apps that i will never use. despite what one of best buys' associates said, you cannot remove any of the amazon apps. the apps take up too much of the memory. i have an i pad and love but bought this as a backup for work. unfortunately, it bogs down. i also don't like that amazon wants access to too much info to set up email, so i won't use this for emails either. i will likely sell it on craig's list for less than half of what i paid for it.",performance,negative
607,"the screen is too dark, and cannot adjust the brightness",screen,negative
310,fantastic tablet fire one is great. small and portable,overall,positive
196,"nice size screen, clear and clean picture with plenty of storage",screen,positive
695,love this tablet easy to use and extremely affordable,usability,positive
425,"i was skeptical about the amazon echo products. why would i need this? i bought the echo dot first and was hooked. bought this echo plus for smart home integration. since then, i have bought a bunch of smart bulbs and plan on more ""things"", i bought an echo spot, too. you do not need an echo product, but they are fun, practical and cool. can't live without it now!",overall,neutral
600,talk to it and see responses on the touch screen. love it!!,screen,positive
682,meh. it works. i find it difficult to navigate. i also have an ipad mini. this seems to be less intuitive than the ipad.,usability,neutral
456,i love my new kindle. it is bigger than the last kindle i had. this kindle is much easier to handle and to read.,overall,positive
460,love the choice of colors. have two kindles of my own and purchased this for a gift.,overall,positive
300,purchased for my wife who reads a lot and truly enjoys the amazon fire.,overall,positive
672,works great. easy conversion for an aging guy without much technological experience.,usability,positive
70,"great little tablet, easy to use for kids. wish the battery was bigger. overall not a bad purchase.",usability,positive
479,i purchased this tablet for a 6 yr old and it is very easy for him to use.,usability,positive
391,my grandson-8-loves this --the games and the books!,overall,positive
220,"my 7"" wore out,my 8"" is much better,allthough the covers are expensive and screen protectors are hard to find. the battery life is exceptional !",battery,positive
176,love all my echo products and this one is exceptional as well. was able to look in my house while away. waiting for more update for access to apps in the future.,performance,positive
620,"the kindle has come in very handy lately, i always have a book to read and this is great to just grab on the go. battery life is great, only drawback is no backlight.",battery,positive
562,great product and it is very easy to set up and use,usability,positive
707,"i bought it cause i wanted to read more. that didn't happen, i tried and i just can't read on devices i need old school paper between my hands",usability,neutral
306,good product for a young child to play with without breaking,overall,positive
319,bought as a replacement kindle for my mother in law. she loves it perfect size for her.,overall,positive
510,"i bought 2 of these tablets for my two youngest children. they had a lot of options to chose from as far as children apps go, but they were already familiar with the ipad since they stole mine all the time. lol. that made it hard for them as well as myself to figure out how to use at first. besides that, it's a good product.",usability,neutral
733,looking for a reader with some basic tablet functions. this was just that.,usability,neutral
107,"this is a great product. i also have a dot but the ability take this anywhere is a huge bonus, the hands free mode works just like the dot, and the sound is great. i use the tap all the time; working on projects, making shopping lists, playing games, to turning on the lights. i looked at the echo but even with a battery pack it didn't seem very mobile.",usability,positive
272,great product. absolute love it. alexa is fun to converse with and has a wealth of information,overall,positive
82,"i bought this device for my girlfriend to use in the kitchen so she could look up and see recipes and instructions when trying new food dishes. the device is great for this. we also love being able to listen to music, world news, search for items or products and easily order items from this device. we also are able to connect other devices and operate lights in the home. it does so much more. i think this is a great device for the home.",usability,positive
74,"bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids, has camera, ok quality not the best but ok for pics taken by kids",overall,neutral
290,"this was a gift and they love it! its compact, they can surf the web, play games check emails etc",overall,positive
743,upgraded from echo to this and this is just what i needed. works well with my new ring door bell and security cameras. love the versatility of this.,connectivity,positive
520,can't beat the value on this. 5 stars even though it has less apps than the play store.,price,positive
299,alexa is amazing and the phillips bulb works seamlessly with it.,overall,positive
198,slower than my last kindle. the power button is not easy accesible when in a case.,overall,negative
55,the screen is a great upgrade. music lyrics are displayed with good quality speakers. very convenient for recipes and you can make hands free calls with great audio quality. great product!,sound,positive
221,"great sound , easy to use, wife love it, connect with wifi and all my phones.",overall,positive
138,looking at the picture and seeing it was 8th generation i assumed it would be a great device. i had an original kindle but i stopped using it because it wasn't backlit. i thought an 8th generation would be backlit and the picture makes it look backlit but it is not. after 25 minutes on the phone with amazon trying to make it brighter the technician finally realized that 8th generation is not supported with backlights. i took it back to target and purchased the paperwhite which was more money but definitely worth it. the 8th generation one is smaller so i assumed that was the reason for the price difference. target made the experience pleasant.,screen,negative
278,awesome tablet with access to lots of apps. great games and learning tools!,overall,positive
593,i bought the tablet and it is very nice. i really like the night time mode to use before bed so you can still sleep.,usability,positive
249,the sleek design and colors available for small kids is good. the tablet is a nice price and useful.,overall,positive
305,this is the best purchase i've mad in a tablet my daughter loves it,overall,positive
73,"this is a great, easy to use tablet for the price.",usability,positive
179,i bought this for my mom because she is too scared to even use her laptop. i thought this looked more user friendly since she knows my 5 year old nephew can use an ipad.,usability,positive
749,my granddaughter loves her pink tablet she is four and able to use on her own,usability,positive
699,i love my kindle.it is user friendly and there's so much more than i thought.,usability,positive
112,my son uses this tablet for movies and music and to surf the internet. for the money it has been fantastic.,price,positive
47,i bought an amazon fire 7 tablet for my 7 year old granddaughter and she loves it. it is easy to operate and charge.,usability,positive
341,"great starter ereader, very simply does what it's made to do.",overall,positive
97,prior to using the device i decided to recharge it to 100% and was shocked to find out that it takes 6 hours. unless you have a lot of time don't buy this device.,battery,negative
487,im happy to have it. very comfortable and easy to use every where,usability,positive
333,bought it for my 10 yr old granddaughter. does everything she wants it to do in a tablet.,overall,positive
