id,review,aspect,sentiment
410,purchased as a replacement for a kindle and it functions well as a kindle and a tablet.,overall,neutral
411,you will be amazed how this works for many questions you ask and alexa has the answer. however do not expect her to know everything. you will be happy with this purchase.,overall,positive
412,"i wasn't sure what to expect from my echo show, but i am super happy that i bought it. alexa is great. she tells me the weather, traffic, news updates and more each day.",overall,positive
413,bought for 3 year old grandaughter. she loves it and now she won't need to steal moms tablet or phone.,overall,positive
414,this tablet could be so much better if the apps actually worked decently. the built in amazon pieces for prime members is great and work flawlessly. but it's not enough to overcome the terrible app behavior and countless freezes. they need to take a lesson or two from apple.,performance,negative
415,great little tablet for someone who is always on the go.,overall,positive
416,it's perfect for me when i'm doing homework or just surfing the web when i'm at a starbucks or just at home.,overall,positive
417,i bought geek squad for 2 years. well after 13 months my device became broken. so the warranty came in handy. thank you knowing things happend in life.,overall,positive
418,"we have bought two taps, one for ourselves and one as a gift for our son. we love the portability of the tap. it's perfect for our deck. our grandchildren love it, too.",overall,positive
419,it is nice to have access to the features this offers.,overall,positive
420,i had 3 dots and decided to get the echo plus. great product so far. controls my hue lights. grandkids love asking it questions.,overall,positive
421,this tablet is very good for my daughter of age five.,overall,positive
422,good tablet for my baby.keeps him busy. i love it.,overall,positive
423,this an awesome tablet for kids. my grandson never wants to put it down. the case is great protection from drops.,overall,positive
424,love how loud it get. shes prefect for everything i need.,sound,positive
425,"i was skeptical about the amazon echo products. why would i need this? i bought the echo dot first and was hooked. bought this echo plus for smart home integration. since then, i have bought a bunch of smart bulbs and plan on more ""things"", i bought an echo spot, too. you do not need an echo product, but they are fun, practical and cool. can't live without it now!",overall,neutral
426,great little tablet after you add google play store. takes some research to do.,overall,positive
427,coming from a nook reader. love the even backlighting and weight.,overall,positive
428,i love this tablet for kids .. it's so much fun for them .. great buy ...,overall,positive
429,very impress with the echo show and all of its features,overall,neutral
430,great beginner tablet for kids i would recommend it,overall,positive
431,for those that have prime this is almost a must have. keeps all your amazon stuff in one place.,overall,neutral
432,"my husband is a truck driver and being on the road away from home, he likes to have shows and movies to watch. this has so much space for him to download things to watch.",overall,neutral
433,i am happy as i bought it for reading and it is good.,overall,positive
434,i would recommend this for kids ages 6 to 10. they can play al kinds of games that can be downloaded,overall,positive
435,"i have the spot, dot and two shows, i started out with the spot and loved it so much i wanted a bigger one. this was a (best buy) ! no pun intended lol",overall,positive
436,bought this for our 7 and 5 year old. they love to play music and ask questions about science. lots of fun!,overall,positive
437,the show works great with my other products. love it,overall,positive
438,my nephew is going to college next year and we want to give him a gift. kindle suits it well for him to learn and study.,overall,positive
439,"really enjoy the echo plus, this is a must have for all homes!",overall,positive
440,i purchased this so my daughter could read her online books. perfect size!,overall,positive
441,this is a great beginner tablet for children. bumper pad fantastic for protection from falls.,overall,positive
442,i just love every thing about it. its awesome to read,overall,positive
443,love this new echo show.the best in the alexa family,overall,positive
444,"wow this is so much fun. wow it can tell you anything,play any song and much much more.",overall,positive
445,my 10 year old has enjoyed playing on this. great selection of apps and games.,overall,positive
446,needed a tough little tablet for my grandson. had it a couple of months and has held up very well.,overall,positive
447,this kindle has easier viewing and the light adjustment is great.,screen,positive
448,great tablet for reading and game play. color is great.,overall,positive
449,"i couldn't decide on which one to buy. they all do the same things, but ended up buying the tap which is portable. i take it on my deck with a cup of coffee and listen to the music i put in through pandora and iheart radio. i absolutely love it, and so does my husband.",overall,positive
450,"family is having fun with alexa. i do like the way it integrates with other devices around the home: arlo, nest...",overall,positive
451,"i love the internet, tweeting and facebook. no computers can complete me!! my kindle takes care of all my needs ;) !!!juju",overall,positive
452,"got this for my 18 month old son so that he can watch movies on our trip to la and he loved it. lots of games, apps and much more. still learning more features about this product and we love it too.",overall,positive
453,replacement tablet for my wife - no complaints! she watches netflix on it a lot.,overall,positive
454,the amazon echo plus has worked great. we like the smart bulb with the echo.,overall,positive
455,my 2 year old son really enjoys the tablet it's great,overall,positive
456,i love my new kindle. it is bigger than the last kindle i had. this kindle is much easier to handle and to read.,overall,positive
457,"with this echo line, we are able to watch amazon prime, and even do visual calls to grand daughter!",overall,positive
458,it's a great device to have. it does so many things. very practical.,overall,positive
459,no suprises here. i have owned the 7th generation kindle before and the 8th generation came as a lighter and better upgrade to the version. great functionality and awesome reading experience.,overall,positive
460,love the choice of colors. have two kindles of my own and purchased this for a gift.,overall,positive
461,love it! works great. one in each of the main rooms.,overall,positive
462,my daughter absolutely love her tablet and i love it to for her. it's very kids friendly,overall,positive
463,i am pleasantly surprised at how well this works. i bought the e reader and it didn't work so i was nervous buying this kindle. but it works great and my son loves it!,overall,positive
464,this tablet is great for small kids because it is well protected and is preloaded with many games.adults can also use it when required.you have to be careful what mode your in as your child may start trying to buy stuff on you!,usability,positive
465,can use many differents apps from the echo show. awesome product!,usability,positive
466,kids love it. easy for them to use. only issue is there is a ton of ads that pop up.,usability,positive
467,i love that you and now see your answer on a screen with the alexa echo show!!!,screen,positive
468,"the echo show feels useless after a few hours, especially without the ability to watch youtube.",usability,negative
469,"i had trouble linking to my joule cooking app, finally got on the third day. i love it now, still is learning voice recognition though",connectivity,positive
470,great item and easy to use. very helpful and entertaining,usability,positive
471,"this is great for the beach or by the pool. if you already own an echo, this is a great addition to the household.",usability,positive
472,easy set up and very user friendly for my children,usability,positive
473,the thick edge makes it easier to read than the voyage and pw. very fast and responsive. i wish the devise was longer then it would feel more like a real book rather than a cd case,performance,positive
474,like the fact that i can see videos and utilize ir with my lighting system.,overall,neutral
475,"got this for my mother who's eye site has been failing to the point of not being able to dial the phone or write down appointments. she can now video chat with members of the family. send emails, check her appointments, place phone calls just by requesting it. it has helped her so much.",overall,neutral
476,this was the perfect gift for grandkids. i bought one in pink and one in green so each grandchild would have their own color. lots of games come with the tablet and additional games and videos can be added.,usability,positive
477,"our kids love it and the amazon unlimited is fantastic with tons of options. however, our kids still fight over usin our grownup tablet bc the screen is larger.",screen,positive
478,for a cheap starter tablet it's fine. bought it to replace a cheaper kids tablet and it'll do for that.,price,positive
479,i purchased this tablet for a 6 yr old and it is very easy for him to use.,usability,positive
480,i love this tablet. the size fits perfectly in one hand. the display is wonderful and the loaded apps have me reading again. it is the absolute best!,screen,positive
481,i bought this for reading/listening books. love the availability to expand the memory. now i can load movies and tons of books! :-),performance,positive
482,the product is very durable and is great for children,build_quality,positive
483,"very easy to set up with an amazon prime account. haven't had to pay anything, great for small kids. like the protective cover that goes on this device",usability,positive
484,i bought this to read books on. excellent for that. difficult to navigate otherwise,usability,positive
485,"i purchased the kindle fire 8"" after owning a 7"" for several years. i love the bigger screen and added features in this version.",screen,positive
486,the amazon kindle is light weight and easy to use.,usability,positive
487,im happy to have it. very comfortable and easy to use every where,usability,positive
488,easy to set up. good size tablet. like the addition of alexa,usability,positive
489,my daughter loves her tablet because she can carry it to all places,usability,positive
490,"as always, great job! very easy to use and it's always with me. only problem i have is the button on the bottom is touchy, but not really an issue. keep up the good work",usability,positive
491,"we use alexa to ask simple questions like - what time is the basketball game? and she usually responds correctly. if you ask a more detailed question, she may not have an answer. we like to play jeopardy and listen to local radio stations using alexa. i am sure the device will get better with more use and updates.",usability,positive
492,we already love our other alexa/echo devices and this is our favorite. the drop in video chat feature is my favorite!,usability,positive
493,"quite light, easy to conceal, easy to use and quite quick.",usability,positive
494,i use this tablet as an e-reader and to listen to prime music at the same time. great for this.still leaning other features.,usability,positive
495,super easy to set up and use :)got one for daughter and got one for self!!!!!!,usability,positive
496,great product fun to use. very easy to set up and begin useing,usability,positive
497,set up was simple. we liked so much we bought one for my mom,design,positive
498,enjoying alexa! there is so much you can ask her! looking forward to the security monitoring .,usability,positive
499,"amazing how much stuff this can do everything from a alarm clock to listening to music,asking questions and controlling devices .the sound front the speakers is really great.",sound,positive
500,exactly what i needed. didn't want to settle for a generic off brand charger. thanks to best buy i didn't have to.,battery,positive
501,any kindle product i have purchased is easy to use,usability,positive
502,"love this product, able to read recipes instead of just hearing them. speaker is pretty good too.",sound,positive
503,very easy to set up.changed how i do a lot of things.,usability,positive
504,"purchased as a gift for my 14 year old son. he absolutely loves it. uses to place music, ask questions and turn off his lights!",usability,positive
505,i already had the 1st gen echo. this one has considerably more options that i can use. i highly recommend this item.,usability,positive
506,this is a great tablet at a really great price. the best part is if you happen to break it just buy a new one,price,positive
507,i upgraded to have more memory and this is a great little tablet. works great and does everything i need it to do.,performance,positive
508,"the amazon show is a great addition to the smart home, easy to set up and to link up with a hub.",usability,positive
509,"i am disappointed that this is not more toddler friendly. it is a kindle inside a kid proof case. you have to set up child locks, etc. my biggest complaint is most of the games that are available you have to be connected to the internet. i wanted something to take to church, in the car, etc.",connectivity,negative
510,"i bought 2 of these tablets for my two youngest children. they had a lot of options to chose from as far as children apps go, but they were already familiar with the ipad since they stole mine all the time. lol. that made it hard for them as well as myself to figure out how to use at first. besides that, it's a good product.",usability,neutral
511,amazing sound! all around great product! nothing negative so far.,overall,positive
512,we got this for the whole family and we are absolutely love the alexa speaker,sound,positive
513,kindle fire hd8 is great! love the the size and the graphics. easy to use and navigate. perfect gift for mom!,usability,positive
514,bought for our 6 year old. great parental controls allow you to keep track and monitor use. would recommend for others to get for their children,usability,positive
515,nice tablet at a very affordable price.............,price,positive
516,have been using my kindle app on my ipad for years but now can't imagine using anything besides my kindle to read. love the backlight so i can read at night.,usability,positive
517,i was weary about it at first but it was easy to setup and get the hang of and definitely makes life easier!,usability,positive
518,i bought this device for my wife and she loves it. plays videos for cooking. 1 on gift list. for sure.,overall,positive
519,"it is a very good e-reader, battery lasts for weeks.",battery,positive
520,can't beat the value on this. 5 stars even though it has less apps than the play store.,price,positive
521,bought this to start implementing smart home features. gets the job done and the screen is a nice addition.,screen,positive
522,gave this to my son who breaks everything and so far has lasted through a couple drops. easy to use and upload content.,usability,positive
523,easy to use and teach my granddaughter not easily breakable,usability,positive
524,i use my kindle on a daily basis. it is a good size for reading in bed.,usability,positive
525,great amazon device i love these have 2 in my house they are awesome,usability,positive
526,my son just loves it and he thinks it's easy to use and the case that comes on it has saved it,usability,positive
527,"it feels a bit more rugged than my original fire tablet, and i believe it is an excellent value.",price,positive
528,this is a great product at a great price i would definitely recommend this to anybody especially good for college students or people that read books etc.,price,positive
529,"i love it!! it can do it all!! beautiful color graphics and in no time at all, i can watch a movie or play games or read my favorite novel. i love it!!",design,positive
530,is good for the kids the only thing is i have to get a sd card for more memory,performance,positive
531,"my granddaughter loves this system. it is easy for her to hold, and she loves to play games on it.",usability,positive
532,"my family have enjoyed alexa in the house, she is very smart and she does lots of research for the family! we are truly glad that we made the purchase",usability,positive
533,"great tablet for my 4 and 8 year old.... kid friendly, safe, and mom and dad enjoy it as well! love that it comes in a protective case. reasonably priced for a great tablet the kids love!",price,positive
534,we purchased the amazon - echo show with alexa in store. took it home and after connection wi-fi it was great. we cannot wait to buy light bulbs and a thermostat. great buy,connectivity,positive
535,"i previously purchased two of these for two other grandkids and they just love them and so does mom. she can set time limits, can limit access, and much more. plus it comes with a two year guarantee , if the child breaks it, they will replace it. did i mention that there is a sd expansion card slot to increase the storage capacity. these grandkids are 4 to 8 in age, but older kids would enjoy this also.",performance,positive
536,thoroughly enjoy my new show. love the scrolling pictures.,overall,positive
537,still learning new things about my tablet. very easy to use.. perfect size.,usability,positive
538,bought this for my parents to use with their amazon prime account. sure they will love it.,usability,positive
539,the only problem i have is have to recharge battery every 4-5 hrs. other than that is a great item !!,battery,negative
540,my wife loves the tablet! she's only using it for internet so far and it has worked flawlessly!,usability,positive
541,wonderful little buy! tired of my bulky tablet. this one stays charged a lot longer!,battery,positive
542,"i am an ""old"" traditionalist and have always read from paper or hard back books. now i don't lose what page i was on and have more shelf space where books used to be.",usability,positive
543,"this is a nice little tablet, for me since i don't do a lot on a tablet, it's a great size. it took a little getting use to working with, but am a little more comfortable with it now.",usability,positive
544,in my opinion this model is too small and feels cheap. and sd card slot.,overall,negative
545,the color is what got me and the features was on point. the screen shows a lot of different displays. to share for now until the next one.,design,positive
546,this kindle fire is lighter than my old one. the speed is great & all apps load very quickly. i also like that it comes in different colors.,performance,positive
547,"i have really enjoyed learning about the product and its many uses. i thought initially music, but now to get weather updates, news, receipies, sports scores, and ordering kitchen supplies.",usability,positive
548,we already have the echo in our house. i got this for my son for his apartment and he loves it.,usability,positive
549,"bought this for my 90+ year-old, totally no-tech mom. her first e-book is gone with the wind. she likes the size and ease of use.",usability,positive
550,bought this for my two yr old and she loves it not to mention super durable.,build_quality,positive
551,"friend received amazon echo as gift & is enjoying it. i researched & decided on echo plus as i wanted capability to use to control home lighting. absolutely love this product! it controls lights in several rooms as well as outdoor lighting. other features, weather, news briefs, traffic are fun, but the lighting control did it for me.",usability,positive
552,"i don't recommend buying this. after 1 month of buying this, it won't charge or turn on.",battery,negative
553,echo plus seems to work as they say. i have it running two lights so far. plan on setting up seven more. nice product.,performance,positive
554,a fun little device on the cutting edge of consumer artificial intelligence. sp aker sounds pretty good. alexa does have some problems understanding how i ask questions a fair amount of the time.,sound,positive
555,new larger screenis great for watching prime movies and reading books,screen,positive
556,nice reader. light weight. clear display! portable,screen,positive
557,"hard to use, and does not support guam. online instructions not clear",usability,negative
558,the amazon fire tablet is a great gift for kids of all ages . ez and fun to use keeping kids entertained while giving them educational tools to use at their grade level and hire.,usability,positive
559,my grand daughter loves it and so do her parents! very durable. i'd highly recommend this product,build_quality,positive
560,"hard to use, lots of ads, and randomly closes apps",usability,negative
561,i have the echo plus and i love it the speakers sounds loud and clear.,sound,positive
562,great product and it is very easy to set up and use,usability,positive
563,this is a great tablet for the price! love the pink color!,price,positive
564,this is a great tablet. there are thousands of books and movies and music to choose from the amazon store. it is very easy to navigate,usability,positive
565,works well. easy to use. i like the auto on when you open the case,usability,positive
566,"bought this for my 3 kids aged 9,7,and 2. they all use it with ease. they each have their own account with appropriate games. we like the protective cover that absorbs drops and falls well.",usability,neutral
567,i have put the dot in the bedroom where my echo is in the living area. my family uses her for everything. enjoy everything about the echo / dot.,usability,positive
568,i had a smaller version and this was easy to adjust to and use.,usability,positive
569,"a great new amazon device to add to my other alexa products. the visuals are amazing, and it is so easy to use and set up.",usability,positive
570,"from her jokes, rapping and everyday new fact alexa is awesome. its super easy to pull out your phone to check the weather but i honestly never did and would always be surprised when i walked outside with whatever it is that day. but every morning i ask alexa whats the weather and she gives me an in depth review for that day and the rest of the week. there are tons of skills for alexa most useful some random. but shes a must try. also plus about the echo plus is if you want to start a smart home you dont need a hub like the other echo pieces. you can just buy some compatible smart bulbs.",usability,positive
571,"i purchased two for my grandchildren. they loved it. reading, games and videos",usability,positive
572,bought for my kids and they love them!! they love the camera!,camera,positive
573,perfect tablet for the avid reader. great functions light blue light filter to safeguard circadian rhythm so you do not have trouble falling asleep after being exposed to the light of a typical tablet. easy to use and fits perfectly in hand and not too heavy for onext handed use.,usability,positive
574,"i like my show, but i can't say i love it, for being the priciest piece of my collection of alexa devices, it has probably the worst microphone. getting it to respond is frustrating at times, where i have no problem with a standard echo. besides this, it all works as advertised. i'd wait for the second generation, i'm sure they can work the kinks out.",performance,negative
575,"big screen,2 year old granddaughter watches sesame street and scrolls through selections....",screen,neutral
576,"i am just learning what the amazon echo show will do. i've used it as a timer, i've listened to iheart radio, i love the smart lights that i bought at the same time. alexa turns them on/off when i tell her to. when the holiday rush is over, i will go online to learn many more things.",usability,positive
577,"worked fine first time out of the box. plug it in, set it up with you amazon account and you are ready to go. it is very convenient to turn on and off the phillips light by voice.",usability,positive
578,"great fun r the little ones, had to go buy another because it works so well! dropped many times and still is doing well!",usability,positive
579,"i love my kindle! i'm back to reading so much more often as i always have several books with me at all times! at first it surprised me that this version doesn't have a back light and you need a light to read, but i actually like it now as i don't get the eye strain like i do when using my phone.",usability,positive
580,was very difficult to set up. with the 3 hours help of geek squad and my granddaughters i-phone we got it done.,usability,negative
581,i am very happy with the kindle fire hd 8. it is very easy to use.,usability,positive
582,great sound and amazing options. love this!!! great replacement for original echo,sound,positive
583,this fire worked great but i returned it because it was not the one i wantedbest buy took it back for a full refund with no problems best buy is alsome,usability,positive
584,i can use my tablet all time and your conecctions is very good,usability,positive
585,"we had the echo (still do, it's just in another room) and purchased the show. we also have a couple of dots and have them all set to communicate with each other. as you walk by the show, it gives mini tips, news, fun facts, etc. love it! you can even use it like skype with others who have a show.",usability,positive
586,my daughter loves her new tablet. plenty of games and videos to watch,usability,positive
587,bought my 11 year old niece and my 7 year old nephew one a piece for their birthdays and they love it! great tablet for all ages and very user friendly.,usability,positive
588,easy to use and it arrived exactly as described. good beginner device for youngsters who want a device to read from.,usability,positive
589,bought for my grandson. he loves playing with it and enjoys the videos.,usability,positive
590,i purchased this as a gift for my mother. her first tablet and she loves it. easy for her to navigate.,usability,positive
591,the device is priced just right to give as a gift for an 8 year old,price,positive
592,"i bought the tablet for my 2 year grand daughter. the system comes with a set of kid friendly games and allows you to put the tablet on kid mode.. this keeps her in the ""safe zone"". i also installed abc mouse. another hit program",usability,positive
593,i bought the tablet and it is very nice. i really like the night time mode to use before bed so you can still sleep.,usability,positive
594,"great choice, battery life outstanding, many kid friendly features.",battery,positive
595,"i love hear readers, i had to replace mine because i destroyed the last, but it is awesome",usability,positive
596,enjoying using alexa.... and love the smart home features.,usability,positive
597,this is a great tablet for the price. amazon is doing a good job,price,positive
598,this works well as it was a gift and connected without issue along with the other two.,connectivity,positive
599,"this tablet is the perfect size and so easy to use. read, play games or any other purpose--it is great!",usability,positive
600,talk to it and see responses on the touch screen. love it!!,screen,positive
601,nice device. we use it a lot in the kitchen and the home automation.,usability,positive
602,i bought these for my five and six-year-olds and they love the games and educational apps that come with it loaded from amazon prime for free for a whole year. great value for the money i will be referring this product to all of my friends.,price,positive
603,"i bought this for my 6 year old daughter, it has been great. i can set time limits i can set it so she has to do educational stuff before play and i can have weekend time set different from the week days. the protective case is durable , perfect for my clumsy child. i very happy with the product.",build_quality,positive
604,easy to use and the hd is awesome. the simplicity as well as the easy to follow directions to set it up is great. it does everything i want it to do.,usability,positive
605,it would not load my books proper. took a dozen tries erasing an dreregistering. screen too dark,screen,negative
606,i bought this tablet for myself because i bought the 8 gb one for my 6 year old and was so impressed with it that i bought myself the 16 gb one,performance,positive
607,"the screen is too dark, and cannot adjust the brightness",screen,negative
608,i love my amazon echo! alexa is compatible with all of my technology and super easy to use. my favorite is the ease of making a grocery list and having it in the app instead of forgetting my list at home.,usability,positive
609,does everything i need and has a long battery life.,battery,positive
610,excellent combination and easy to install and setup.,usability,positive
611,fire tablet is very powerful for the size and does everything!,performance,positive
612,this is the best...fast to play music and check weather and lots of other questions,performance,positive
613,love amazon however their tablet limits you to using their browser and their apps. go online and you can get around them and download google and the playstore. made my fire into regular android tablet. much happier now.,usability,positive
614,"i like the fact that it comes w/a case. it's easy for the child to operate, instructions are clear.",usability,positive
615,this was a great purchase and would definitely buy this again. the reason i didn't give it 5 stars is a programmer glitch. they need to fix screen where little ones can't stop or change icons while they are watching or playing games. frustrating for two year old to stop cartoons by accidentally touching screen,screen,positive
616,"never without my amazon hd 8 - great for reading, games and surfing the networks.",connectivity,positive
617,"the show is definitely amazing, especially if you have the doorbell with video and security cameras, you can see it with echo show.",usability,positive
618,"i got this for my mother as a gift. she absolutely loves it. she was wanting a small, cheap tablet and this fit her needs.",price,positive
619,"excellent value for my 3 yr old, everything you need plus hd and the wife can order off amazon prime, so happy wife and kid for the price cant beat it, 2nd one i have owned....",price,positive
620,"the kindle has come in very handy lately, i always have a book to read and this is great to just grab on the go. battery life is great, only drawback is no backlight.",battery,positive
621,i like the video feature for my doorbell. wish it automatically showed a picture when door bell rung. does not facetime. maybe later. also not all cameras are compatible.,camera,positive
622,it's nice to see my calendar and the sound is good too.,sound,positive
623,"i enjoy my new smart speaker. it is a good device that i can get my pandora radio on it, especially in the app. learning what the device offers for smart home, besides that. it is good speaker to work with different apps.",sound,positive
624,"amazon kindle products have always been reliable, consistent quality and this is no different. very happy with it.",build_quality,positive
625,my wife and i enjoy using alexa for weather information and also for the great music that we are able to access. we also have the light under the control of alexa so that we never have to walk into a dark house again.,usability,positive
626,"this is a great way to begin making your home a smart home. easy to set up, built in hub, easy to use.",usability,positive
627,"not happy at first as battery was totally dead when i got it. however, after charging, it's working ok",battery,neutral
628,"we got the kindle for our daughter who accompanied us to try out the two kindle models. we were willing to buy either one and we assumed she would want the more expensive one with the backlighting feature. but as she tried both, she gravitated with certainty toward the basic model. ""why would u want to read in the dark?"" she said. as the weeks and months have gone by, she says she's completely happy with the basic kindle, it's exactly what she wanted. perfect.",overall,positive
629,great for my kids and is easy to block purchases. even better if you have amazon prime.,usability,positive
630,very easy to set up. i mostly control the lights with my hue cell phone app. very convenient. i have 4 lamps hooked up to the light bulbs now. i plan on doing most of my house in the future. i listen to music and get weather updates from the echo. my husband uses the echo as an alarm.,usability,positive
631,i have had not issues with my purchase. i found a great cover for it on line on amazon and use it every night. thank you for your service.,usability,positive
632,wanted a tablet that would fit in my purse. very easy to use. would buy again.,usability,positive
633,not easy to navigate and download apps to the device,usability,negative
634,great tablet for simple tasks. i bought 2 and i have no complaints.,usability,positive
635,"love the echo plus. easy to set up with comparable extras, has simplified so many things in my home. takes some getting to use to but patience and practice and males all the difference.",usability,positive
636,great tablet well worth the price which was a deal on black friday,price,positive
637,this solved the problem of my daughter's lost kindle charger.,overall,positive
638,good tablet but not as smooth as high end tablets. it's limited to amazon so don't expect to do as much as an android or ipad. i like mine and will continue to use it. i recommend using one if you can before buying.,usability,positive
639,"bought for xmass for my wife. she is not electronic competent, but found is easy to use.",usability,positive
640,not sure will be keeping this. worried about hacks that allow active mic.,overall,neutral
641,i have an original gen 1 echo that has been relocated to my bedroom by simply unplugging and plugging back in!now that i have the gen 2 echo plus in my living room and set up to work seamlessly with my gen 1 i could not be happier. along with the built in hue it makes it that much better. everything works just like i want and the sound on both devices are perfect for me.,overall,positive
642,"it's a nice upgrade from the 6"" screen. size is just right for small kids hands. reading kindle books is much easier.",screen,positive
643,"love my kindle fire, takes awesome pictures and its convenient for on the go.",camera,positive
644,"the fire tablet is great, we just bought our second. it's screen is pleanty big enough to see, but small enough to fit in my jacket pocket.",screen,positive
645,"can't live without this, use for email, banking, social media, reading, watching movies, tv shows, online college courses. even prints to wireless printer.",usability,positive
646,"love the tablet, not only for reading (upgrade from kindle) but for searching the internet, email, etc. and i can take it anywhere. cheaper than an ipad and does enough for what i need.",price,positive
647,"this amazon echo is the coolest gadget you can buy, it is very smart and learns very fast. it runs many items in our home ie nest, lg tv, lights",performance,positive
648,i bought this for my granddaughter who is 2 and was able to load all the apps and books as well as her disney movies. so far she has been unable to access anything that i don't want her to. and it has been able to withstand frequent toddler abuse.. aka.. throwing it. definitely recommend.,usability,positive
649,easy to use! just plug in and search for your favorite movies and tv shows.,usability,positive
650,"great tablet for the price, it was a christmas present and so far so good!",price,positive
651,i like the bigger screen size. it allows me to read my books without straining my eyes and allows more of the text to be displayed.,screen,positive
652,"it worked really well for me as i am unschooled in ipads. i used it while traveling and it was easy to use and did the things i needed, i.e. maps, books downloaded, internet access, youtube, etc.. i don't play games, so cannot comment on that.",usability,positive
653,this does not give great answers and the connection is not that great. exchanging for a google home,connectivity,negative
654,"what i expected. a better then budget tablet ata good price. bought for the integration with alexa and it works well, more info about your alexa request will show up automatically on the tablet.",price,positive
655,wife really likes it. works great& likes the front & back camera.,camera,positive
656,"needs some improvements on being able to answer questions, but all in all its great and the sound is stellar",sound,positive
657,"love the amazon alexa products! i have 1 show, 1 echo, 2 dots, and the tap. wish the tap had the drop-in feature. the tap does make a sound when you have the hands free enabled and say ""alexa"" instead of the blue lights on the other products. great for taking outside!",sound,positive
658,we bought three including one for my 2 year old. we all love it! the only complaint is the volume. there is one speaker and so the sound is obviously lower than most other tablets with two speakers. it doesn't bother us too much but that's why we give it 4/5 stars. overall a great tablet.,sound,positive
659,i have several around the house and love playing music on them,usability,positive
660,gave as a gift to niece in hospital she loved it. was able to do everything on the tablet she wanted to. easy to use i was the one who set it up for her was very simple.,usability,positive
661,the tablet itself works fine but this is the 2nd one i have gotten with a similar problem. the port seems to come defected. the charger doesn't stay in and it takes a long time to charge. replaced charger with a brand new one and it still has issues.,battery,negative
662,love this bot and lighting system. it transforms my house into many moods. planning to get more lights and maybe another bot.,usability,positive
663,item work well and was easy to read from in day light,usability,positive
664,"this tablet is so much easier to use than my 6"" fire. it is great for reading or eatching movies.",usability,positive
665,alexa show is ok same technology as a tablet except voice activated,usability,positive
666,"the echo plus was demonstrated for us at best buy. we were a bit skeptical but bought to check it out. wow! are we impressed! we tell it to turn on and turn off our lights in the living room, family room, and bedroom. also it can dim the lights more than once. need the local weather forecast, just ask. want to listen to christmas music? yes, again. want to know the distance to someplace or the population of some city or country, yes! we're still discovering what it can do and it seems limitless. absolutely love this!!",usability,positive
667,"music, full home automation control, an assistant, calling, shopping and lists, much much more...anywhere with wifi, home or away. get one, you will not regret it.",overall,positive
668,simple to use and setup for a 2 years old toddler.,usability,positive
669,"i do not like this tablet one bit. it has to be registered with amazon for it to function and it failed every time. i finally had to resort to calling amazon's customer service, also not an easy task, to get it registered. there seems to be glitch in the programming, because when it failed again, i had to follow the same steps all over again to get it registered. i would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software.",usability,negative
670,the alexa show is a great product and the price was even better,price,positive
671,"the kindle fire is a wonderful, small device to use for a multitude of tasks. we use it mostly as an ereader and has been so simple to use. so happy we chose this one. it is lightweight and convenient to take with you.",usability,positive
672,works great. easy conversion for an aging guy without much technological experience.,usability,positive
673,"this tablet is small, compact and easy to handle. it's easy to figure out the main functions. my one complaint is that it does not support some big apps such as dropbox or google drive.",usability,positive
674,"bought as a gift for my wife, she loves it and the screen is very handy for recipes and such.",screen,positive
675,bought these for my grand children for christmas and they have thoroughly enjoyed using their 'tablets' and the apps that can easily be saved on the tablet.,usability,positive
676,i like the size of the device as well as the expandable storage,overall,positive
677,if you want to listen to music you will have to sign for amazon unlimited or prime which is very expensive. pandora does not work too well with this device as it does with google home.,overall,negative
678,"excellent gift, ok sound, great portability, would buy again",sound,positive
679,"love the parental controls and more storage than previous models, but still seems to run out.",performance,positive
680,"bought this for my daughter to use in school, she loves it! product works great! i also bought the older version for my mom and she lives it as well",usability,positive
681,i purchased this tablet for my 3 year old and he loves it! very easy to use and setup.,usability,positive
682,meh. it works. i find it difficult to navigate. i also have an ipad mini. this seems to be less intuitive than the ipad.,usability,neutral
683,i the awesome i use it at work at lot its loud enough to enjoy any where,usability,positive
684,bought for my son for easter. he loves it and easy for him to use. great for different apps for learning.,usability,positive
685,"got for my aunt for her first tablet. it has been user friendly for her, she yours it mostly for reading",usability,positive
686,this is my third kindle fire and it improves each time. colors are crisper and best of all it stays charged a lot longer.,battery,positive
687,i had the 4th generation. i am quite happy with the upgrade. good battery life,battery,positive
688,this was a surprise when we opened it up! bright and colorful!!,screen,positive
689,i have really enjoyed these products so much i actually bought 3 of them. fun to watch and even better if you are an amazon prime customer for music and video.,usability,positive
690,i bought this for my husband who is in a nursing home to be able to listen to music.. he loves it... and uses it every day for music and other things too.,usability,positive
691,"this device is seriously cool. the basic functions out of the box are nice, but some customization and configuration allow you to do so much more. my family loves the ability to play amazon music with their voice. smart home integration is a big draw!",usability,positive
692,almost feels like reading a book in a light comforting way. easy to carry around. great on eyes and reading is enjoyable,usability,positive
693,my daughter loves her tablet. amazon has plenty of games for her to play. it is also easy for her to use.,usability,positive
694,"we purchased the echo show for christmas this year, and love it so much! our kids got the hang of it faster than we did (ages 11 and 13)! highly recommend!",performance,positive
695,love this tablet easy to use and extremely affordable,usability,positive
696,"i had some thoughts about getting this for a 5 year old, but if you get the screen protector and a case i feel it will last a long time.",build_quality,neutral
